species,region,site,longitude,latitude,ref
willistoni,South America,Parque Nacional Chapada dos Guimarães,-55.41,-15.29,Vilela & Mori
willistoni,South America,cuiaba,-56.05,-15.32, Cordeiro A.R. et al. (1960)
willistoni,South America,ESECAE,-47.39,-15.34,Emerich
willistoni,South America,ESECAE,-47.39,-15.34,Emerich
willistoni,South America,ESECAE,-47.39,-15.34,Emerich
willistoni,South America,Parque Nacional Chapada dos Guimarães,-55.29,-15.36,Vilela & Mori
willistoni,South America,sobradinho/df,-47.47,-15.37, Roque F. et al. (2009)
willistoni,South America,Sobradinho,-47.47,-15.37,Roque et al.
willistoni,South America,pnb/df,-47.54,-15.4, Chaves N.B. and Tidon R. (2008)
willistoni,South America,PNB,-47.54,-15.4,Spassky et.al
willistoni,South America,Planaltina,-47.29,-15.4,Emerich et al.
willistoni,South America,Centro Olímpico UnB ,-47.5,-15.46,Figueiredo (dissertação
willistoni,South America,brasilia/df,-47.59,-15.47, Chaves N.B. and Tidon R. (2008)
willistoni,South America,brasilia/df,-47.59,-15.47, Roque F. et al. (2006)
willistoni,South America,brasilia/df,-47.59,-15.47, de Toledo Cardoso de Mello J. (1971)
willistoni,South America,cerrado,-47.59,-15.47, Cahaves N.B. and Tidon R. (2005)
willistoni,South America,cerrado,-47.59,-15.47, Ferreira L.B. and Tidon R. (2005)
willistoni,South America,Brasília,-47.57,-15.47,Roque et al.
willistoni,South America,RECOR,-47.52,-15.55,Roque & Tidon
willistoni,South America,recor/df,-47.53,-15.56, Chaves N.B. and Tidon R. (2008)
willistoni,South America,RECOR,-47.53,-15.56,Mata & Tidon
willistoni,South America,RECOR,-47.53,-15.56,Tidon
willistoni,South America,RECOR,-47.53,-15.56,Valadão et al.
willistoni,South America,RECOR ,-47.52,-15.56,Figueiredo (dissertação
willistoni,South America,RECOR ,-47.52,-15.56,Figueiredo (dissertação
willistoni,South America,goias,-50.07,-15.57, Pavan C. and Knapp E.N. (1954)
willistoni,South America,goias,-50.07,-15.57, Pavan C. et al. (1951)
willistoni,South America,lima/peru,-77.03,-16.06, Ayala F.J. et al. (1972)
willistoni,South America,lima/peru,-77.03,-16.06, Cordeiro A.R. et al. (1958)
willistoni,South America,lima/peru,-77.03,-16.06, Cordeiro A.R. et al. (1960)
willistoni,South America,lima/peru,-77.03,-16.06, Gleason J.M. and Powell J.R. (1997)
willistoni,South America,lima/peru,-77.03,-16.06, Griffith E.C. and Powell J.R. (1997)
willistoni,South America,lima/peru,-77.03,-16.06, Ritchie M.G. and Gleason J.M. (1995)
willistoni,South America,lima/peru,-77.03,-16.06, de Souza H.L. et al. (1961)
willistoni,South America,lima/peru,-77.03,-16.06, Spassky B. et al. (1971)
willistoni,South America,lima/peru,-77.03,-16.06, de Toledo Cardoso de Mello J. (1971)
willistoni,South America,coroico,-67.45,-16.09, Spassky B. et al. (1971)
willistoni,South America,catuni,-43.19,-16.15, Burla H. et al. (1949)
willistoni,South America,catuni,-43.19,-16.15, Cordeiro A.R. (1952)
willistoni,South America,catuni,-43.19,-16.15, Cordeiro A.R. (1954)
willistoni,South America,catuni,-43.19,-16.15, Cordeiro A.R. et al. (1960)
willistoni,South America,catuni,-43.19,-16.15, da Cunha A.B. and Dobzhansky T. (1954)
willistoni,South America,catuni,-43.19,-16.15, da Cunha A.B. et al. (1950)
willistoni,South America,catuni,-43.19,-16.15, da Cunha A.B. et al. (1959)
willistoni,South America,catuni,-43.19,-16.15, Dobzhansky T. et al. (1950)
willistoni,South America,catuni,-43.19,-16.15, Malogolowkin C. (1952)
willistoni,South America,catuni,-43.19,-16.15, Pavan C. (1950)
willistoni,South America,catuni,-43.19,-16.15, Pavan C. and Knapp E.N. (1954)
willistoni,South America,catuni,-43.19,-16.15, Pavan C. et al. (1951)
willistoni,South America,catuni,-43.19,-16.15, Spassky B. et al. (1971)
willistoni,South America,catuni,-43.19,-16.15, Townsend J.I. (1952)
willistoni,South America,anapolis,-48.58,-16.19, Pavan C. (1950)
willistoni,South America,anapolis/go,-48.58,-16.19, Chaves N.B. and Tidon R. (2008)
willistoni,South America,Anápolis,-48.58,-16.19,Spassky et.al
willistoni,South America,montes claros/mg,-43.51,-16.43, Chaves N.B. and Tidon R. (2008)
willistoni,South America,Montes Claros,-43.51,-16.43,Cunha & Dobzhansky
willistoni,South America,montes claros,-43.52,-16.45, da Cunha A.B. and Dobzhansky T. (1954)
willistoni,South America,montes claros,-43.52,-16.45, da Cunha A.B. et al. (1959)
willistoni,South America,santa cruz/bolivia,-63.14,-17.45, Burla H. et al. (1949)
willistoni,South America,santa cruz/bolivia,-63.14,-17.45, da Cunha A.B. and Dobzhansky T. (1954)
willistoni,South America,santa cruz/bolivia,-63.14,-17.45, da Cunha A.B. et al. (1950)
willistoni,South America,santa cruz/bolivia,-63.14,-17.45, da Cunha A.B. et al. (1959)
willistoni,South America,santa cruz/bolivia,-63.14,-17.45, Dobzhansky T. et al. (1950)
willistoni,South America,santa cruz/bolivia,-63.14,-17.45, Spassky B. et al. (1971)
willistoni,South America,iron hills,-45,-18, Cordeiro A.R. et al. (1973)
willistoni,South America,ituberaba,-45,-18, Cordeiro A.R. et al. (1960)
willistoni,South America,cipo/mg,-54,-18.2, Sassi A.K. et al. (2005)
willistoni,South America,mel,-54,-18.2, Sassi A.K. et al. (2005)
willistoni,South America,traquateva,-54,-18.2, Sassi A.K. et al. (2005)
willistoni,South America,araguari,-48.13,-18.38, da Cunha A.B. et al. (1959)
willistoni,South America,corumba,-57.35,-19, Duda O. (1927)
willistoni,South America,serra do cipo/mg,-43.4,-19, Chaves N.B. and Tidon R. (2008)
willistoni,South America,Corumbá,-57.39,-19.01,Duda
willistoni,South America,serra do cipo,-43.35,-19.17, Garcia A.C.L. et al. (2006)
willistoni,South America,serra do cipo,-43.35,-19.17, Vilela C.R. and Mori L. (1999)
willistoni,South America,Serra do Cipó,-43.33,-19.17,Vilela & Mori
willistoni,South America,bexiga,-48.56,-19.19, Cordeiro A.R. et al. (1958)
willistoni,South America,Serra do Cipó,-43.33,-19.2,Vilela & Mori
willistoni,South America,Serra do Cipó,-43.38,-19.21,Vilela & Mori
willistoni,South America,ipitanga,-42.3,-19.3, Bonorino C.B.C. et al. (1993)
willistoni,South America,ipitanga,-42.3,-19.3, Garcia A.C.L. et al. (2006)
willistoni,South America,ipitanga,-42.3,-19.3, Rohde C. et al. (2006)
willistoni,South America,ipitanga,-42.3,-19.3, Sassi A.K. et al. (2005)
willistoni,South America,rio doce,-40.3,-19.3, da Cunha A.B. and Dobzhansky T. (1954)
willistoni,South America,rio doce,-40.3,-19.3, da Cunha A.B. et al. (1959)
willistoni,South America,paulo de faria,-49.31,-19.55, Penariol L. et al. (2008)
willistoni,South America,ilha verde,-54,-20, de Toledo Cardoso de Mello J. (1971)
willistoni,South America,tainhas,-50,-20, Cordeiro A.R. and Marques V.B. (1958)
willistoni,South America,tainhas,-50,-20, Cordeiro A.R. et al. (1958)
willistoni,South America,tainhas,-50,-20, Cordeiro A.R. et al. (1960)
willistoni,South America,teffe,-50,-20, Dobzhansky T. and Mayr E. (1944)
willistoni,South America,palma/goias,-45,-20, Ayala F.J. et al. (1972)
willistoni,South America,palma/goias,-45,-20, Burla H. et al. (1949)
willistoni,South America,palma/goias,-45,-20, da Cunha A.B. and Dobzhansky T. (1954)
willistoni,South America,palma/goias,-45,-20, da Cunha A.B. et al. (1950)
willistoni,South America,palma/goias,-45,-20, da Cunha A.B. et al. (1959)
willistoni,South America,palma/goias,-45,-20, Dobzhansky T. (1965)
willistoni,South America,palma/goias,-45,-20, Dobzhansky T. et al. (1950)
willistoni,South America,palma/goias,-45,-20, Spassky B. et al. (1971)
willistoni,South America,sooretama,-40.3,-20, da Cunha A.B. and Dobzhansky T. (1954)
willistoni,South America,sooretama,-40.3,-20, da Cunha A.B. et al. (1959)
willistoni,South America,esmeralda,-51.02,-20.18, Saavedra C.C.R. et al. (1995)
willistoni,South America,guarapari,-40.31,-20.39, Toledo S.A. (1963)
willistoni,South America,mirassol,-49.28,-20.47, Ayala F.J. et al. (1972)
willistoni,South America,mirassol,-49.28,-20.47, Mourao C.A. and Ayala F.J. (1971)
willistoni,South America,mirassol,-49.28,-20.47, Mourao C.A. et al. (1972)
willistoni,South America,mirassol,-49.28,-20.47, Powell J.R. (1973)
willistoni,South America,sao jose do rio preto,-49.23,-20.49, Ayala F.J. et al. (1972)
willistoni,South America,sao jose do rio preto,-49.23,-20.49, Mourao C.A. et al. (1972)
willistoni,South America,sao jose do rio preto,-49.23,-20.49, Spassky B. et al. (1971)
willistoni,South America,sao jose do rio preto,-49.23,-20.49, de Toledo Cardoso de Mello J. (1971)
willistoni,South America,boa esperanca,-45.37,-21.03, da Cunha A.B. and Dobzhansky T. (1954)
willistoni,South America,boa esperanca,-45.37,-21.03, da Cunha A.B. et al. (1959)
willistoni,South America,boa esperanca,-45.37,-21.03, Spassky B. et al. (1971)
willistoni,South America,boa esperanca/mg,-45.37,-21.03, Chaves N.B. and Tidon R. (2008)
willistoni,South America,Boa Esperança,-45.37,-21.03,Spassky et.al
willistoni,South America,ribeirao preto,-47.48,-21.09, Ayala F.J. et al. (1972)
willistoni,South America,ribeirao preto,-47.48,-21.09, Garcia A.C.L. et al. (2006)
willistoni,South America,ribeirao preto,-47.48,-21.09, Mourao C.A. and Ayala F.J. (1971)
willistoni,South America,ribeirao preto,-47.48,-21.09, Mourao C.A. et al. (1972)
willistoni,South America,ribeirao preto,-47.48,-21.09, Sassi A.K. et al. (2005)
willistoni,South America,pirassununga,-47.25,-21.58, Burla H. et al. (1949)
willistoni,South America,pirassununga,-47.25,-21.58, Cordeiro A.R. et al. (1960)
willistoni,South America,pirassununga,-47.25,-21.58, da Cunha A.B. and Dobzhansky T. (1954)
willistoni,South America,pirassununga,-47.25,-21.58, da Cunha A.B. et al. (1950)
willistoni,South America,pirassununga,-47.25,-21.58, da Cunha A.B. et al. (1959)
willistoni,South America,pirassununga,-47.25,-21.58, Dobzhansky T. et al. (1950)
willistoni,South America,pirassununga,-47.25,-21.58, Malogolowkin C. (1952)
willistoni,South America,pirassununga,-47.25,-21.58, Pavan C. (1950)
willistoni,South America,pirassununga,-47.25,-21.58, Pavan C. and Knapp E.N. (1954)
willistoni,South America,pirassununga,-47.25,-21.58, Pavan C. et al. (1950)
willistoni,South America,pirassununga,-47.25,-21.58, Pavan C. et al. (1951)
willistoni,South America,pirassununga,-47.25,-21.58, Spassky B. et al. (1971)
willistoni,South America,sao paulo estado,-48,-22, Tidon-Sklorz R. and Sene F.M. (1999)
willistoni,South America,araras,-47,-22, Dobzhansky T. and Pavan C. (1943)
willistoni,South America,ilha de sao joao,-43,-22, de Almeida Toledo S. (1966)
willistoni,South America,ilha de sao joao,-43,-22, Toledo A.S. (1970)
willistoni,South America,ilha de sao joao,-43,-22, de Toledo J.S. et al. (1967)
willistoni,South America,rio preto,-43.52,-22.06, Powell J.R. (1971)
willistoni,South America,itatiaia,-44.43,-22.2, de Toledo Cardoso de Mello J. (1971)
willistoni,South America,barreiro rico,-48.05,-22.41, de Medeiros H.F. and Klaczko L.B. (2004)
willistoni,South America,camanducaia,-46.09,-22.45, de Toledo Cardoso de Mello J. (1971)
willistoni,South America,duas irmaes,-43.07,-22.46, Dobzhansky T. (1962)
willistoni,South America,rio de janeiro,-43.17,-22.53, Burla H. et al. (1949)
willistoni,South America,rio de janeiro,-43.17,-22.53, da Cunha A.B. and Dobzhansky T. (1954)
willistoni,South America,rio de janeiro,-43.17,-22.53, da Cunha A.B. et al. (1959)
willistoni,South America,rio de janeiro,-43.17,-22.53, Dobzhansky T. (1946)
willistoni,South America,rio de janeiro,-43.17,-22.53, Dobzhansky T. and Mayr E. (1944)
willistoni,South America,rio de janeiro,-43.17,-22.53, Morais P.B. et al. (1995)
willistoni,South America,rio de janeiro,-43.17,-22.53, Spassky B. et al. (1971)
willistoni,South America,rio de janeiro,-43.17,-22.53, Spieth H.T. (1949)
willistoni,South America,campinas,-47.06,-22.54, Burla H. et al. (1949)
willistoni,South America,campinas,-47.06,-22.54, Spieth H.T. (1949)
willistoni,South America,angra dos reis,-44.17,-22.59, Becak W. and de Camargo M.L.P. (1959)
willistoni,South America,angra dos reis,-44.17,-22.59, da Cunha A.B. et al. (1959)
willistoni,South America,angra dos reis,-44.17,-22.59, Knapp E.P. (1952)
willistoni,South America,angra dos reis,-44.17,-22.59, Krimbas C.B. (1959)
willistoni,South America,angra dos reis,-44.17,-22.59, Krimbas C.B. (1960)
willistoni,South America,angra dos reis,-44.17,-22.59, Pavan C. and Knapp E.N. (1954)
willistoni,South America,angra dos reis,-44.17,-22.59, Spassky B. et al. (1971)
willistoni,South America,angra dos reis,-44.17,-22.59, de Toledo Cardoso de Mello J. (1971)
willistoni,South America,angra dos reis,-44.17,-22.59, Valente V.L.S. and Araujo A.M. (1986)
willistoni,South America,sao joao/brazil,-44.17,-22.59, da Cunha A.B. (1968)
willistoni,South America,sao joao/brazil,-44.17,-22.59, da Cunha A.B. et al. (1959)
willistoni,South America,sao joao/brazil,-44.17,-22.59, da Cunha A.B. et al. (1961)
willistoni,South America,sao joao/brazil,-44.17,-22.59, Dobzhansky T. (1962)
willistoni,South America,sao joao/angra,-44.15,-23, Birch L.C. and Battaglia B. (1957)
willistoni,South America,sao joao/angra,-44.15,-23, Birch L.C. and Battaglia B. (1957)
willistoni,South America,sao joao/angra,-44.15,-23, Franca Z.M. et al. (1968)
willistoni,South America,sao joao/angra,-44.15,-23, de Magalhaes L.E. et al. (1963)
willistoni,South America,sao joao/angra,-44.15,-23, Magalhaes L.E. et al. (1965)
willistoni,South America,sao joao/angra,-44.15,-23, de Magalhaes L.E. et al. (1965)
willistoni,South America,tijuca,-43.2,-23, de Toledo Cardoso de Mello J. (1971)
willistoni,South America,jundiai,-46.54,-23.1, de Medeiros H.F. and Klaczko L.B. (2003)
willistoni,South America,serra do japi,-46.57,-23.14, de Medeiros H.F. and Klaczko L.B. (2004)
willistoni,South America,mogi,-46.12,-23.17, Dobzhansky T. et al. (1950)
willistoni,South America,mogi,-46.12,-23.17, Spassky B. et al. (1971)
willistoni,South America,cantareira,-46.38,-23.27, Burla H. et al. (1950)
willistoni,South America,cantareira,-46.38,-23.27, da Cunha A.B. (1951)
willistoni,South America,cantareira,-46.38,-23.27, da Cunha A.B. et al. (1957)
willistoni,South America,cantareira,-46.38,-23.27, Dobzhansky T. and Pavan C. (1943)
willistoni,South America,cantareira,-46.38,-23.27, Vetukhiv M. (1954)
willistoni,South America,praia grande,-46.3,-23.3, Dobzhansky T. (1946)
willistoni,South America,praia grande,-46.3,-23.3, Dobzhansky T. and Mayr E. (1944)
willistoni,South America,vila atlantica,-46.3,-23.3, Brncic D. and Koref S. (1953)
willistoni,South America,vila atlantica,-46.3,-23.3, Burla H. et al. (1949)
willistoni,South America,vila atlantica,-46.3,-23.3, Cordeiro A.R. et al. (1960)
willistoni,South America,vila atlantica,-46.3,-23.3, da Cunha A.B. and Dobzhansky T. (1954)
willistoni,South America,vila atlantica,-46.3,-23.3, da Cunha A.B. et al. (1950)
willistoni,South America,vila atlantica,-46.3,-23.3, da Cunha A.B. et al. (1959)
willistoni,South America,vila atlantica,-46.3,-23.3, Dobzhansky T. and Pavan C. (1943)
willistoni,South America,vila atlantica,-46.3,-23.3, Dobzhansky T. et al. (1950)
willistoni,South America,vila atlantica,-46.3,-23.3, Pavan C. (1950)
willistoni,South America,vila atlantica,-46.3,-23.3, Pavan C. and Knapp E.N. (1954)
willistoni,South America,vila atlantica,-46.3,-23.3, Pavan C. et al. (1950)
willistoni,South America,vila atlantica,-46.3,-23.3, Pavan C. et al. (1951)
willistoni,South America,vila atlantica,-46.3,-23.3, Spassky B. et al. (1971)
willistoni,South America,vila atlantica,-46.3,-23.3, de Toledo Cardoso de Mello J. (1971)
willistoni,South America,vila atlantica,-46.3,-23.3, Winge H. (1965)
willistoni,South America,mogi das cruzes,-46.1,-23.3, Brncic D. and Koref S. (1953)
willistoni,South America,mogi das cruzes,-46.1,-23.3, Burla H. et al. (1949)
willistoni,South America,mogi das cruzes,-46.1,-23.3, da Cunha A.B. and Dobzhansky T. (1954)
willistoni,South America,mogi das cruzes,-46.1,-23.3, da Cunha A.B. et al. (1950)
willistoni,South America,mogi das cruzes,-46.1,-23.3, da Cunha A.B. et al. (1957)
willistoni,South America,mogi das cruzes,-46.1,-23.3, da Cunha A.B. et al. (1959)
willistoni,South America,mogi das cruzes,-46.1,-23.3, Malogolowkin C. (1952)
willistoni,South America,mogi das cruzes,-46.1,-23.3, Pavan C. (1950)
willistoni,South America,mogi das cruzes,-46.1,-23.3, Pavan C. and Knapp E.N. (1954)
willistoni,South America,mogi das cruzes,-46.1,-23.3, Pavan C. et al. (1950)
willistoni,South America,sao paulo,-46.39,-23.33, Brncic D. and Koref S. (1953)
willistoni,South America,sao paulo,-46.39,-23.33, Budnik M. and Brncic D. (1974)
willistoni,South America,sao paulo,-46.39,-23.33, Burla H. et al. (1949)
willistoni,South America,sao paulo,-46.39,-23.33, Dobzhansky T. and Pavan C. (1950)
willistoni,South America,sao paulo,-46.39,-23.33, Mourao C.A. et al. (1972)
willistoni,South America,sao paulo,-46.39,-23.33, Valente V.L.S. and Araujo A.M. (1986)
willistoni,South America,sao paulo,-46.39,-23.33, Vilela C.R. and Selivon D. (2000)
willistoni,South America,morungava,-50,-23.4, Petersen J.A. (1960)
willistoni,South America,morungava,-50,-23.4, Petersen J.A. (1960)
willistoni,South America,boraceia/sp,-43.5,-23.4, Val F.C. and Kaneshiro K.Y. (1988)
willistoni,South America,bertioga,-45.5,-23.45, Burla H. et al. (1949)
willistoni,South America,bertioga,-45.5,-23.45, Dobzhansky T. (1946)
willistoni,South America,bertioga,-45.5,-23.45, Dobzhansky T. and Mayr E. (1944)
willistoni,South America,bertioga,-45.5,-23.45, Dobzhansky T. and Pavan C. (1943)
willistoni,South America,bertioga,-45.5,-23.45, Spieth H.T. (1949)
willistoni,South America,ilha bela,-45.24,-23.47, de Medeiros H.F. and Klaczko L.B. (2004)
willistoni,South America,cubatao,-46.26,-23.53, Krimbas C.B. (1959)
willistoni,South America,itapeva,-48.59,-23.59, Cordeiro A.R. et al. (1958)
willistoni,South America,itapeva,-48.59,-23.59, Cordeiro A.R. et al. (1960)
willistoni,South America,itanhaem,-46.47,-24.09, Burla H. et al. (1949)
willistoni,South America,peruibe/sp,-46.55,-24.14, Valente V.L.S. and Araujo A.M. (1986)
willistoni,South America,quemada grande,-46.4,-24.29, Dobzhansky T. (1962)
willistoni,South America,gran sabana,-48,-24.3, Ayala F.J. et al. (1974)
willistoni,South America,porcos grande,-46.4,-24.3, Dobzhansky T. (1962)
willistoni,South America,porcos pequena,-46.4,-24.3, Dobzhansky T. (1962)
willistoni,South America,quemada pequena,-46.4,-24.3, Dobzhansky T. (1962)
willistoni,South America,eldorado do sul,-48.08,-24.33, Garcia A.C.L. et al. (2006)
willistoni,South America,eldorado do sul,-48.08,-24.33, Saavedra C.C.R. et al. (2001)
willistoni,South America,eldorado/rgs,-48.08,-24.33, Lewgoy F. et al. (1959)
willistoni,South America,eldorado/rgs,-48.08,-24.33, Marques E.K. and Maciel C.M.P. (1961)
willistoni,South America,eldorado/rgs,-48.08,-24.33, de Oliveira A.K. and Cordeiro A.R. (1980)
willistoni,South America,eldorado/rgs,-48.08,-24.33, de Oliveira A.K. and Cordeiro A.R. (1980)
willistoni,South America,eldorado/rgs,-48.08,-24.33, de Toledo Cardoso de Mello J. (1971)
willistoni,South America,eldorado/rgs,-48.08,-24.33, Winge H. and Napp M. (1958)
willistoni,South America,eldorado/rgs,-48.08,-24.33, Winge H. and Napp M. (1961)
willistoni,South America,ilha do mel,-52,-25, Garcia A.C.L. et al. (2006)
willistoni,South America,ilha do mel,-52,-25, Silva J.C. and Kidwell M.G. (2004)
willistoni,South America,parana,-51,-25, Valente V.L.S. and Araujo A.M. (1986)
willistoni,South America,colonia sao pedro,-52.55,-25.02, Winge H. and Cordeiro A.R. (1963)
willistoni,South America,ponta grossa/rgs,-50.09,-25.07, Cordeiro A.R. et al. (1958)
willistoni,South America,ponta grossa/rgs,-50.09,-25.07, da Cunha A.B. and Dobzhansky T. (1954)
willistoni,South America,ponta grossa/rgs,-50.09,-25.07, da Cunha A.B. et al. (1959)
willistoni,South America,ponta grossa/rgs,-50.09,-25.07, Spassky B. et al. (1971)
willistoni,South America,foz do iguassu,-54.31,-25.33, Burla H. et al. (1949)
willistoni,South America,iguacu,-54.22,-25.35, Malogolowkin C. (1952)
willistoni,South America,iguassu,-54.22,-25.35, Ayala F.J. et al. (1972)
willistoni,South America,iguassu,-54.22,-25.35, da Cunha A.B. and Dobzhansky T. (1954)
willistoni,South America,iguassu,-54.22,-25.35, da Cunha A.B. et al. (1950)
willistoni,South America,iguassu,-54.22,-25.35, da Cunha A.B. et al. (1959)
willistoni,South America,iguassu,-54.22,-25.35, Dobzhansky T. (1965)
willistoni,South America,iguassu,-54.22,-25.35, Dobzhansky T. et al. (1950)
willistoni,South America,iguassu,-54.22,-25.35, Patterson J.T. and Stone W.S. (1952)
willistoni,South America,iguassu,-54.22,-25.35, Pavan C. (1950)
willistoni,South America,iguassu,-54.22,-25.35, Pavan C. et al. (1951)
willistoni,South America,iguassu,-54.22,-25.35, Rizki M.T.M. (1955)
willistoni,South America,iguassu,-54.22,-25.35, Spassky B. et al. (1971)
willistoni,South America,iguassu park,-54.2,-25.35, Burla H. et al. (1949)
willistoni,South America,paranagua,-49,-26, Burla H. et al. (1949)
willistoni,South America,paranagua,-49,-26, da Cunha A.B. and Dobzhansky T. (1954)
willistoni,South America,paranagua,-49,-26, da Cunha A.B. et al. (1950)
willistoni,South America,paranagua,-49,-26, da Cunha A.B. et al. (1959)
willistoni,South America,paranagua,-49,-26, Dobzhansky T. et al. (1950)
willistoni,South America,paranagua,-49,-26, Spassky B. et al. (1971)
willistoni,South America,rio negro/brazil,-49.46,-26.06, Brncic D. and Koref S. (1953)
willistoni,South America,rio negro/brazil,-49.46,-26.06, Burla H. et al. (1949)
willistoni,South America,rio negro/brazil,-49.46,-26.06, da Cunha A.B. and Dobzhansky T. (1954)
willistoni,South America,rio negro/brazil,-49.46,-26.06, da Cunha A.B. et al. (1950)
willistoni,South America,rio negro/brazil,-49.46,-26.06, da Cunha A.B. et al. (1959)
willistoni,South America,rio negro/brazil,-49.46,-26.06, Dobzhansky T. (1965)
willistoni,South America,rio negro/brazil,-49.46,-26.06, Dobzhansky T. et al. (1950)
willistoni,South America,rio negro/brazil,-49.46,-26.06, Pavan C. (1950)
willistoni,South America,rio negro/brazil,-49.46,-26.06, Pavan C. and Knapp E.N. (1954)
willistoni,South America,rio negro/brazil,-49.46,-26.06, Pavan C. et al. (1951)
willistoni,South America,rio negro/brazil,-49.46,-26.06, Rizki M.T.M. (1955)
willistoni,South America,tucuman,-65.15,-26.47, da Cunha A.B. and Dobzhansky T. (1954)
willistoni,South America,tucuman,-65.15,-26.47, da Cunha A.B. et al. (1959)
willistoni,South America,tucuman,-65.15,-26.47, Spassky B. et al. (1971)
willistoni,South America,misiones,-55,-27, Burla H. et al. (1949)
willistoni,South America,iperoba,-51,-27, de Toledo Cardoso de Mello J. (1971)
willistoni,South America,ilha dos ratoes,-50,-27, Silva J.C. and Kidwell M.G. (2004)
willistoni,South America,alto da serra/sc,-52.41,-27.13, Dobzhansky T. and Pavan C. (1943)
willistoni,South America,arvoredo,-52.41,-27.14, Garcia A.C.L. et al. (2006)
willistoni,South America,arvoredo,-52.41,-27.14, Rohde C. et al. (2005)
willistoni,South America,lagoa da conceicao,-48.21,-27.18, de Toni D.C. and Hofmann P.R.P. (1995)
willistoni,South America,turvo park,-54.1,-27.21, Valente V.L.S. and Araujo A.M. (1985)
willistoni,South America,turvo park,-54.1,-27.21, Valente V.L.S. and Araujo A.M. (1986)
willistoni,South America,turvo park,-54.1,-27.21, Valente V.L.S. and Araujo A.M. (1986)
willistoni,South America,turvo park,-54.1,-27.21, Valente V.L.S. and Morales N.B. (1985)
willistoni,South America,ratones,-48.3,-27.27, Schmitz H.J. et al. (2007)
willistoni,South America,ratones grande,-48.37,-27.29, Garcia A.C.L. et al. (2006)
willistoni,South America,ratones grande,-48.37,-27.29, Rohde C. et al. (2005)
willistoni,South America,ratones pequeno,-48.34,-27.29, Rohde C. et al. (2005)
willistoni,South America,florianopolis/sc,-48.32,-27.35, Gottschalk M.S. et al. (2007)
willistoni,South America,florianopolis,-48.31,-27.35, Gottschalk M.S. et al. (2003)
willistoni,South America,itacorubi,-48.31,-27.35, Schmitz H.J. et al. (2007)
willistoni,South America,morro da lagoa,-48.29,-27.35, Garcia A.C.L. et al. (2006)
willistoni,South America,campeche/sc,-48.29,-27.41, Garcia A.C.L. et al. (2006)
willistoni,South America,santa catarina/sc,-48.3,-27.42, Garcia A.C.L. et al. (2006)
willistoni,South America,santa catarina/sc,-48.3,-27.42, Sassi A.K. et al. (2005)
willistoni,South America,serra do tabuleiro,-48.48,-27.44, Rohde C. et al. (2005)
willistoni,South America,sertao do peri,-48.33,-27.45, Rohde C. et al. (2005)
willistoni,South America,mafra,-48.3,-27.5, Krimbas C.B. (1959)
willistoni,South America,salitre,-50,-28, Burla H. et al. (1949)
willistoni,South America,garruchos,-55.35,-28.12, Cordeiro A.R. and Marques V.B. (1958)
willistoni,South America,garruchos,-55.35,-28.12, Cordeiro A.R. et al. (1958)
willistoni,South America,garruchos,-55.35,-28.12, Cordeiro A.R. et al. (1960)
willistoni,South America,garruchos,-55.35,-28.12, Lewgoy F. and Cordeiro S.R. (1958)
willistoni,South America,santo angelo,-54.15,-28.17, Burla H. et al. (1949)
willistoni,South America,santo angelo,-54.15,-28.17, da Cunha A.B. and Dobzhansky T. (1954)
willistoni,South America,santo angelo,-54.15,-28.17, da Cunha A.B. et al. (1950)
willistoni,South America,santo angelo,-54.15,-28.17, da Cunha A.B. et al. (1959)
willistoni,South America,santo angelo,-54.15,-28.17, Dobzhansky T. et al. (1950)
willistoni,South America,santo angelo,-54.15,-28.17, Pavan C. (1950)
willistoni,South America,santo angelo,-54.15,-28.17, Spassky B. et al. (1971)
willistoni,South America,tubarao,-49,-28.29, de Toledo Cardoso de Mello J. (1971)
willistoni,South America,turvo,-49.42,-28.5, De Araujo A.M. and Valente V.R.S. (1981)
willistoni,South America,turvo,-49.42,-28.5, de Borba C.M.B. and Napp M. (1986)
willistoni,South America,turvo,-49.42,-28.5, Saavedra C.C.R. et al. (1995)
willistoni,South America,turvo,-49.42,-28.5, Sassi A.K. et al. (2005)
willistoni,South America,guaiba,-49.4,-28.5, Budnik M. et al. (2001)
willistoni,South America,guaiba,-49.4,-28.5, Saavedra C.C.R. et al. (1995)
willistoni,South America,guaiba,-49.4,-28.5, Valente V.L.S. and Araujo A.M. (1986)
willistoni,South America,guaiba,-49.4,-28.5, Valente V.L.S. et al. (1981)
willistoni,South America,guapore,-51.55,-28.55, da Cunha A.B. et al. (1950)
willistoni,South America,guapore,-51.55,-28.55, Dobzhansky T. et al. (1950)
willistoni,South America,guapore,-51.55,-28.55, Pavan C. (1950)
willistoni,South America,dois lajeados,-51.51,-28.59, Garcia A.C.L. et al. (2006)
willistoni,South America,dois lajeados,-51.51,-28.59, Sassi A.K. et al. (2005)
willistoni,South America,bento goncalves,-51.34,-29.12, Franck G. and Valente V.L.S. (1985)
willistoni,South America,bento goncalves,-51.34,-29.12, Garcia A.C.L. et al. (2006)
willistoni,South America,bento goncalves,-51.34,-29.12, Saavedra C.C.R. et al. (1995)
willistoni,South America,caxias do sul,-51.1,-29.14, Cordeiro A.R. et al. (1958)
willistoni,South America,emboaba,-51.2,-29.18, Cordeiro A.R. (1952)
